Rooms,Type,Price,Method,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude
6,h,2000000.0,VB,11.2,6.0,3.0,4.0,650.0,,1997.0,-37.8264,145.1029
3,h,2300000.0,S,11.2,3.0,2.0,1.0,735.0,219.0,1920.0,-37.8182,145.096
2,u,520000.0,S,11.2,2.0,1.0,1.0,0.0,,,-37.8138,145.0879
5,h,2450000.0,S,11.2,5.0,4.0,2.0,1076.0,,,-37.8141,145.0936
2,u,600000.0,VB,11.2,2.0,1.0,2.0,124.0,80.0,1985.0,-37.8159,145.0902
3,h,2180000.0,SP,11.2,3.0,1.0,2.0,441.0,128.0,1910.0,-37.8204,145.0887
4,h,2760000.0,S,11.2,4.0,2.0,4.0,924.0,,1920.0,-37.8168,145.1011
2,u,813000.0,S,11.2,2.0,1.0,2.0,108.0,,,-37.8276,145.1023
3,h,1205000.0,S,11.2,3.0,1.0,2.0,490.0,,,-37.8361,145.1006
3,h,1251000.0,S,11.2,4.0,2.0,1.0,536.0,211.0,1930.0,-37.8309,145.0946
6,h,1650000.0,PI,11.2,4.0,3.0,2.0,713.0,295.0,1928.0,-37.8328,145.10399999999996
2,h,600000.0,VB,11.2,2.0,1.0,1.0,163.0,,,-37.8294,145.0913
4,h,1835000.0,SP,11.2,4.0,2.0,2.0,619.0,185.0,1930.0,-37.8171,145.0934
2,u,778500.0,S,11.2,2.0,1.0,1.0,170.0,78.0,1960.0,-37.8186,145.0892
4,h,1751000.0,S,11.2,3.0,1.0,3.0,627.0,,,-37.8176,145.0941
2,u,694000.0,S,11.2,3.0,1.0,1.0,0.0,,,-37.8174,145.0893
3,h,1150000.0,S,13.8,4.0,2.0,2.0,649.0,,,-37.7642,145.1157
4,h,1201000.0,SP,13.8,4.0,2.0,2.0,657.0,221.0,1978.0,-37.7624,145.1175
4,h,1165000.0,S,13.8,4.0,2.0,4.0,673.0,170.0,1972.0,-37.7647,145.1246
3,h,1098000.0,S,13.8,3.0,2.0,1.0,649.0,167.0,,-37.7615,145.1154
3,h,742500.0,S,13.8,3.0,1.0,2.0,313.0,128.0,1980.0,-37.7556,145.0946
5,h,1050000.0,PI,13.8,5.0,3.0,2.0,728.0,,,-37.7601,145.1229
4,h,1257000.0,S,13.8,4.0,3.0,2.0,706.0,,,-37.7597,145.1058
3,h,1101000.0,S,13.8,3.0,2.0,2.0,643.0,135.0,1965.0,-37.7602,145.1166
3,u,641000.0,S,13.8,3.0,1.0,2.0,349.0,,,-37.7694,145.1082
8,h,1150000.0,PI,13.8,6.0,4.0,3.0,668.0,,,-37.7733,145.1198
3,h,1200000.0,S,13.8,3.0,1.0,2.0,730.0,155.0,1960.0,-37.76,145.1054
4,h,990000.0,PI,13.8,4.0,2.0,2.0,652.0,189.0,1973.0,-37.7573,145.0994
4,h,1500000.0,SP,13.8,4.0,2.0,2.0,420.0,255.0,2013.0,-37.767,145.119
3,h,1290000.0,S,13.8,3.0,1.0,2.0,900.0,125.0,1960.0,-37.764,145.1097
4,h,790000.0,PI,13.8,4.0,2.0,5.0,671.0,180.0,1970.0,-37.7631,145.1108
5,h,950000.0,PI,13.8,5.0,3.0,2.0,700.0,220.0,1973.0,-37.7658,145.124
4,h,1421000.0,S,13.8,4.0,2.0,2.0,650.0,260.0,1980.0,-37.7694,145.1222
3,h,1051000.0,S,13.8,3.0,2.0,1.0,962.0,142.0,1970.0,-37.7644,145.112
3,h,1065000.0,S,13.8,3.0,1.0,2.0,664.0,,,-37.7637,145.1117
4,h,1120000.0,PI,13.8,4.0,2.0,2.0,636.0,,,-37.773,145.1074
5,h,1710000.0,S,13.8,5.0,2.0,2.0,666.0,355.0,1980.0,-37.7692,145.1253
4,h,1280000.0,PI,13.8,4.0,2.0,2.0,681.0,158.0,1970.0,-37.7646,145.1167
5,h,750000.0,PI,13.8,5.0,3.0,4.0,800.0,335.0,2006.0,-37.7696,145.1078
4,h,1000000.0,VB,13.8,4.0,3.0,2.0,728.0,164.0,1970.0,-37.768,145.1027
2,t,678000.0,S,13.8,2.0,1.0,1.0,340.0,90.0,1980.0,-37.7564,145.1195
3,h,1010000.0,S,13.8,3.0,2.0,2.0,751.0,175.0,1968.0,-37.77,145.1025
4,h,1325000.0,S,13.8,4.0,3.0,2.0,740.0,,,-37.7728,145.1271
3,h,1210000.0,PI,13.8,3.0,1.0,1.0,794.0,134.0,1960.0,-37.7569,145.1179
3,t,766000.0,S,13.8,3.0,1.0,1.0,226.0,,,-37.7567,145.1209
3,h,982000.0,S,13.8,4.0,2.0,2.0,652.0,,,-37.7629,145.1157
4,h,945000.0,PI,13.8,4.0,2.0,2.0,675.0,181.0,1985.0,-37.764,145.1145
3,u,725000.0,S,13.8,3.0,1.0,1.0,465.0,105.0,1975.0,-37.7549,145.1185
4,h,975000.0,S,13.8,4.0,2.0,2.0,953.0,,,-37.7625,145.1256
3,h,1211000.0,S,13.8,3.0,2.0,2.0,875.0,123.0,1970.0,-37.767,145.1097
4,h,1100000.0,PI,13.8,4.0,2.0,4.0,654.0,199.0,1970.0,-37.7639,145.1145
3,h,1155000.0,S,13.8,3.0,1.0,1.0,770.0,,,-37.77,145.1089
4,h,920000.0,PI,13.8,4.0,2.0,2.0,678.0,,1980.0,-37.7613,145.1047
3,h,940000.0,S,13.8,3.0,1.0,1.0,661.0,,,-37.7611,145.1168
3,h,1053000.0,S,13.8,3.0,1.0,1.0,726.0,,1960.0,-37.7656,145.1017
3,h,1002000.0,S,13.8,3.0,1.0,2.0,799.0,174.0,1960.0,-37.7698,145.1028
3,u,755000.0,S,13.8,3.0,1.0,2.0,265.0,,1980.0,-37.7705,145.1152
4,h,1209000.0,S,13.8,4.0,2.0,2.0,770.0,160.0,1965.0,-37.7617,145.1065
5,h,2080000.0,S,13.8,5.0,4.0,2.0,646.0,360.0,2016.0,-37.7625,145.1043
3,h,1050000.0,SP,13.8,3.0,1.0,2.0,727.0,,1960.0,-37.7647,145.1051
4,h,1118000.0,S,13.8,4.0,2.0,2.0,705.0,195.0,1970.0,-37.7595,145.1176
4,h,1070000.0,PI,13.8,4.0,2.0,2.0,637.0,,,-37.7683,145.1188
4,h,903000.0,S,13.8,4.0,1.0,2.0,618.0,22.0,1960.0,-37.7564,145.1043
3,h,1220000.0,SP,13.8,3.0,1.0,2.0,720.0,133.0,1960.0,-37.7668,145.1086
4,h,1222000.0,S,13.8,4.0,2.0,4.0,732.0,,,-37.7704,145.1247
3,h,2025000.0,S,13.8,3.0,1.0,2.0,796.0,,,-37.7726,145.1149
4,h,1650000.0,PI,13.8,4.0,2.0,2.0,673.0,280.0,2005.0,-37.7647,145.1186
4,h,1182500.0,S,13.8,4.0,2.0,2.0,650.0,150.0,1975.0,-37.7764,145.1216
4,h,1020000.0,S,13.8,4.0,2.0,2.0,652.0,145.0,1965.0,-37.7557,145.0957
3,h,838000.0,S,13.8,3.0,2.0,1.0,467.0,180.0,,-37.7699,145.1081
3,h,650000.0,VB,13.8,3.0,1.0,2.0,327.0,120.0,1975.0,-37.7709,145.1104
4,h,870000.0,PI,13.8,4.0,1.0,2.0,826.0,,1960.0,-37.7629,145.112
3,h,1509000.0,S,13.8,3.0,2.0,2.0,812.0,158.0,1960.0,-37.7714,145.1141
4,h,1358500.0,S,13.8,4.0,2.0,2.0,742.0,,,-37.7701,145.1131
3,u,510000.0,VB,6.5,3.0,1.0,1.0,0.0,,,-37.7591,145.0211
2,u,470000.0,S,6.5,2.0,1.0,1.0,0.0,,1970.0,-37.7561,145.0067
2,u,435000.0,PI,6.5,2.0,1.0,1.0,1054.0,,,-37.7622,144.9953
1,u,517500.0,S,6.5,1.0,1.0,0.0,0.0,53.0,1910.0,-37.762,144.996
1,u,370000.0,VB,6.5,1.0,1.0,1.0,0.0,62.0,1999.0,-37.7634,145.02100000000004
2,t,805000.0,S,6.5,2.0,1.0,2.0,164.0,95.0,2009.0,-37.7536,144.9825
4,h,1428888.0,SP,6.5,4.0,2.0,1.0,470.0,153.0,1930.0,-37.7601,145.0122
2,h,940000.0,S,6.5,2.0,1.0,1.0,372.0,110.0,1950.0,-37.7631,145.0091
1,u,270000.0,PI,6.5,1.0,1.0,1.0,0.0,33.0,1970.0,-37.7581,144.9944
3,t,865000.0,PI,6.5,3.0,2.0,2.0,158.0,,,-37.7586,145.0056
2,h,700000.0,PI,6.5,2.0,1.0,1.0,139.0,,,-37.7536,144.9921
3,t,910000.0,S,6.5,3.0,2.0,1.0,0.0,,,-37.7551,145.0108
3,h,1135000.0,S,6.5,3.0,1.0,1.0,294.0,,,-37.7585,145.0042
1,u,260000.0,VB,6.5,1.0,1.0,1.0,0.0,,1970.0,-37.7574,144.9907
2,u,505000.0,SP,6.5,2.0,1.0,1.0,0.0,,,-37.7608,145.0059
1,u,365000.0,S,6.5,1.0,1.0,1.0,0.0,40.0,1970.0,-37.7544,145.0092
3,h,1430000.0,S,6.5,3.0,1.0,3.0,705.0,,,-37.7611,145.0142
2,u,525500.0,S,6.5,2.0,1.0,1.0,724.0,72.0,1975.0,-37.7564,145.0026
3,h,1210000.0,PI,6.5,3.0,2.0,2.0,398.0,,,-37.76300000000001,145.0198
2,h,944000.0,SP,6.5,2.0,1.0,1.0,185.0,78.0,1900.0,-37.76300000000001,145.0025
2,h,970000.0,S,6.5,2.0,1.0,3.0,491.0,,,-37.7633,145.0169
3,h,887000.0,S,6.5,3.0,2.0,2.0,540.0,129.0,1935.0,-37.7554,145.0211
1,u,277500.0,PI,6.5,1.0,1.0,1.0,0.0,,,-37.7542,145.0098
3,h,701000.0,S,6.5,3.0,3.0,2.0,273.0,71.0,1958.0,-37.7583,145.0174
2,h,740000.0,S,6.5,3.0,1.0,2.0,467.0,,,-37.7606,145.0241
2,h,1110000.0,SP,6.5,2.0,1.0,0.0,288.0,105.0,1925.0,-37.7564,144.9971
4,h,795000.0,S,6.5,4.0,2.0,1.0,402.0,,,-37.7584,145.0214
1,u,332000.0,SP,6.5,1.0,1.0,1.0,612.0,48.0,1975.0,-37.7603,145.0165
3,h,1265000.0,S,6.5,3.0,2.0,2.0,397.0,97.0,1920.0,-37.7515,144.9857
2,h,1085000.0,S,6.5,2.0,1.0,2.0,303.0,102.0,1930.0,-37.7569,144.9914
3,h,898000.0,S,6.5,3.0,2.0,2.0,210.0,108.0,2010.0,-37.7551,144.9993
3,h,1235000.0,S,6.5,3.0,3.0,1.0,288.0,133.0,1920.0,-37.7583,145.0025
3,t,910500.0,SP,6.5,3.0,2.0,2.0,157.0,144.0,2010.0,-37.759,144.988
3,h,995000.0,S,6.5,2.0,1.0,1.0,327.0,96.0,1920.0,-37.7574,144.9854
2,h,760000.0,S,6.5,2.0,1.0,0.0,0.0,75.0,1900.0,-37.7595,145.0061
2,u,505000.0,S,6.5,2.0,1.0,0.0,0.0,80.0,1980.0,-37.7591,145.0211
3,h,1400000.0,SP,6.5,2.0,2.0,1.0,417.0,159.0,1920.0,-37.7595,145.0017
3,h,1200000.0,S,6.5,3.0,2.0,2.0,430.0,,,-37.752,144.9852
3,h,920000.0,S,6.5,2.0,1.0,2.0,410.0,,,-37.7604,144.9877
3,h,1110000.0,S,6.5,3.0,1.0,1.0,562.0,156.0,1950.0,-37.7602,144.9878
3,h,1200000.0,VB,6.5,3.0,2.0,1.0,345.0,345.0,1905.0,-37.7582,145.0094
2,u,560000.0,S,6.5,2.0,1.0,2.0,0.0,,,-37.7591,145.0208
2,u,450000.0,S,6.5,2.0,1.0,1.0,0.0,52.0,1970.0,-37.7526,145.0023
3,h,1190000.0,S,6.5,3.0,1.0,0.0,0.0,,,-37.7539,144.989
3,h,1020000.0,S,6.5,3.0,1.0,1.0,366.0,,,-37.7524,144.9912
3,h,1245000.0,S,6.5,3.0,1.0,1.0,409.0,,,-37.7633,145.0087
2,u,350000.0,PI,6.5,2.0,1.0,1.0,0.0,,1960.0,-37.7542,145.01
2,u,571750.0,SP,6.5,2.0,1.0,1.0,0.0,,2012.0,-37.7588,145.0179
2,h,874000.0,S,6.5,2.0,1.0,2.0,333.0,2.0,1985.0,-37.7642,145.0192
3,h,1427000.0,S,6.5,3.0,1.0,1.0,275.0,127.0,1920.0,-37.7592,145.0105
1,u,295000.0,S,6.5,1.0,1.0,1.0,0.0,,,-37.7557,144.9993
1,u,383000.0,S,6.5,1.0,1.0,1.0,0.0,44.0,1965.0,-37.7539,145.0075
2,h,1164000.0,S,6.5,2.0,2.0,0.0,206.0,,,-37.7576,145.0032
1,u,315000.0,S,6.5,1.0,1.0,1.0,0.0,,1970.0,-37.7566,144.9893
1,u,245000.0,VB,6.5,1.0,1.0,1.0,0.0,,,-37.7581,144.9944
3,h,1290000.0,SP,6.5,3.0,1.0,2.0,435.0,138.0,1920.0,-37.7607,145.0105
2,u,605000.0,S,6.5,2.0,1.0,1.0,133.0,83.0,,-37.7641,145.0104
2,u,450000.0,PI,6.5,2.0,1.0,1.0,335.0,59.0,1960.0,-37.7516,144.9871
2,h,900000.0,S,6.5,2.0,1.0,1.0,497.0,,,-37.7585,145.0226
3,h,1620000.0,S,6.5,3.0,2.0,2.0,477.0,,,-37.7612,145.0045
2,u,438000.0,SP,6.5,2.0,1.0,1.0,0.0,66.0,1970.0,-37.7541,145.0088
2,h,1143000.0,S,6.5,2.0,1.0,2.0,431.0,,,-37.7598,145.0088
2,h,925000.0,S,6.5,2.0,1.0,1.0,258.0,157.0,,-37.7584,144.9971
3,h,1250000.0,VB,6.5,3.0,2.0,3.0,297.0,234.0,2013.0,-37.7617,145.0117
3,t,1070000.0,S,6.5,3.0,2.0,2.0,158.0,140.0,2007.0,-37.7588,144.9881
2,u,371000.0,S,6.5,2.0,1.0,1.0,0.0,,1960.0,-37.7542,145.01
3,h,1570000.0,SP,6.5,4.0,2.0,1.0,377.0,377.0,1920.0,-37.7578,145.0076
2,u,486000.0,S,6.5,2.0,1.0,1.0,0.0,66.0,1960.0,-37.761,145.0055
3,t,1100000.0,VB,6.5,3.0,2.0,2.0,7330.0,,2011.0,-37.7614,145.0118
2,h,1211000.0,S,6.5,2.0,1.0,0.0,302.0,97.0,1915.0,-37.7549,145.0035
2,u,466000.0,S,6.5,2.0,1.0,1.0,909.0,,,-37.7633,145.0103
3,h,1280000.0,S,6.5,3.0,1.0,1.0,253.0,130.0,1910.0,-37.7566,144.9965
4,h,1478000.0,SP,6.5,4.0,2.0,0.0,387.0,152.0,1900.0,-37.7569,145.0041
3,h,1280000.0,SP,6.5,3.0,2.0,2.0,349.0,,,-37.7584,145.0115
3,h,1913000.0,S,6.5,3.0,2.0,2.0,611.0,212.0,1930.0,-37.7575,144.9968
3,h,1272000.0,S,6.5,3.0,1.0,0.0,297.0,,1920.0,-37.7609,145.0016
2,h,972000.0,S,6.5,2.0,1.0,0.0,229.0,,,-37.7611,145.0009
4,h,928500.0,S,6.5,4.0,2.0,2.0,538.0,150.0,1960.0,-37.7595,145.0241
2,u,432500.0,S,6.5,2.0,1.0,1.0,748.0,56.0,1965.0,-37.7587,145.0064
1,u,330000.0,PI,6.5,1.0,1.0,1.0,0.0,40.0,1970.0,-37.7544,145.0092
3,h,1200000.0,VB,6.5,3.0,2.0,2.0,349.0,,,-37.7584,145.0115
2,u,510000.0,SP,6.5,2.0,1.0,1.0,0.0,,,-37.7634,145.02100000000004
3,h,1370000.0,S,6.5,3.0,2.0,3.0,417.0,153.0,1930.0,-37.7602,145.0084
1,u,303500.0,SP,6.5,1.0,1.0,1.0,0.0,41.0,1970.0,-37.7542,145.01
3,h,1160000.0,SP,6.5,3.0,2.0,2.0,644.0,149.0,2001.0,-37.7604,145.02100000000004
2,u,601000.0,S,6.5,2.0,1.0,1.0,82.0,,,-37.7556,145.0062
3,h,1430000.0,S,6.5,3.0,2.0,2.0,365.0,,,-37.7529,144.9902
3,h,1380000.0,SP,6.5,3.0,2.0,1.0,359.0,128.0,1920.0,-37.7565,144.9906
3,h,1200000.0,PI,6.5,3.0,2.0,1.0,332.0,,,-37.7569,144.9861
3,h,1435000.0,S,4.6,3.0,1.0,0.0,889.0,135.0,1943.0,-37.8328,145.0065
4,h,5500000.0,VB,4.6,4.0,3.0,2.0,691.0,374.0,2000.0,-37.8431,145.02100000000004
1,u,546000.0,S,4.6,1.0,1.0,1.0,1677.0,,,-37.8384,145.0178
3,h,1635000.0,S,4.6,3.0,1.0,2.0,386.0,,,-37.8435,145.0043
2,u,876000.0,S,4.6,2.0,1.0,1.0,649.0,,1935.0,-37.8486,145.00799999999995
2,u,620000.0,S,4.6,2.0,1.0,1.0,1119.0,,2008.0,-37.8498,145.0173
4,h,5500000.0,S,4.6,4.0,4.0,5.0,877.0,332.0,1923.0,-37.8447,145.0134
2,h,1300000.0,VB,4.6,2.0,1.0,0.0,338.0,,,-37.8475,145.0086
3,h,1689000.0,S,4.6,3.0,1.0,0.0,222.0,118.0,1920.0,-37.8448,145.0055
2,u,517500.0,S,4.6,2.0,1.0,1.0,0.0,,,-37.8424,145.0184
3,u,1100000.0,VB,4.6,3.0,2.0,1.0,0.0,126.0,1935.0,-37.8429,145.0227
1,u,430000.0,PI,4.6,2.0,1.0,1.0,0.0,,1970.0,-37.8473,145.0053
2,u,701500.0,S,4.6,2.0,1.0,1.0,0.0,,1951.0,-37.8384,145.0178
2,u,925000.0,S,4.6,2.0,2.0,2.0,0.0,109.0,1970.0,-37.8371,145.0066
2,u,450000.0,PI,4.6,2.0,1.0,1.0,0.0,62.0,1970.0,-37.8474,145.0078
1,u,349000.0,PI,4.6,1.0,1.0,1.0,0.0,38.0,1958.0,-37.8369,145.0077
2,u,838000.0,S,4.6,2.0,1.0,1.0,0.0,,,-37.8366,145.0114
2,u,380000.0,PI,4.6,2.0,1.0,1.0,0.0,,,-37.8501,145.0199
1,u,462800.0,SP,4.6,1.0,1.0,1.0,0.0,,1970.0,-37.8392,145.00799999999995
2,u,1450000.0,PI,4.6,2.0,2.0,2.0,0.0,,,-37.8414,145.0137
4,h,4000000.0,VB,4.6,3.0,2.0,2.0,632.0,,,-37.8338,145.0086
3,u,1635000.0,S,4.6,3.0,1.0,0.0,1099.0,,,-37.8438,145.0303
3,t,2400000.0,S,4.6,3.0,3.0,2.0,425.0,,1998.0,-37.8492,145.0163
1,u,345000.0,S,4.6,1.0,1.0,1.0,0.0,,,-37.8501,145.0199
3,t,2650000.0,VB,4.6,3.0,3.0,2.0,0.0,291.0,2000.0,-37.8428,145.0171
3,h,2820000.0,PI,4.6,3.0,2.0,2.0,600.0,205.0,1967.0,-37.8332,145.0117
2,u,810000.0,SP,4.6,2.0,2.0,2.0,0.0,94.0,1980.0,-37.842,145.0046
3,h,2840000.0,PI,4.6,3.0,2.0,4.0,1317.0,228.0,2000.0,-37.838,145.0054
3,t,2700000.0,VB,4.6,3.0,2.0,2.0,294.0,220.0,2010.0,-37.8503,145.0292
1,u,515501.0,SP,4.6,1.0,1.0,1.0,0.0,,1970.0,-37.8373,145.0116
1,u,611000.0,SP,4.6,1.0,1.0,1.0,0.0,,,-37.8428,145.0081
4,h,4000000.0,VB,4.6,4.0,4.0,4.0,324.0,60.0,,-37.8439,145.0093
1,u,405000.0,PI,4.6,1.0,1.0,1.0,0.0,,,-37.844,145.005
3,h,6250000.0,S,4.6,3.0,3.0,2.0,564.0,342.0,2000.0,-37.8486,145.0244
4,h,4500000.0,PI,4.6,4.0,3.0,2.0,732.0,367.0,1980.0,-37.8349,145.01
4,h,2025000.0,PI,4.6,4.0,2.0,2.0,237.0,,,-37.8507,145.0298
1,u,541000.0,S,4.6,1.0,1.0,1.0,0.0,57.0,1970.0,-37.8373,145.0116
3,t,1550000.0,VB,4.6,3.0,2.0,2.0,117.0,214.0,2000.0,-37.8343,145.0112
3,u,2205000.0,S,4.6,4.0,2.0,2.0,0.0,185.0,2014.0,-37.8512,145.0282
2,u,1100000.0,VB,4.6,3.0,2.0,2.0,0.0,,,-37.8414,145.0137
2,u,490000.0,PI,4.6,2.0,1.0,1.0,0.0,,1970.0,-37.8474,145.0078
3,h,1300000.0,SP,4.6,3.0,1.0,1.0,266.0,,,-37.8493,145.0134
3,t,2050000.0,S,4.6,3.0,2.0,2.0,339.0,,,-37.8425,145.0252
5,h,2170000.0,S,4.6,3.0,1.0,0.0,333.0,,,-37.8474,145.0063
3,u,950000.0,S,4.6,3.0,1.0,1.0,57.0,107.0,1960.0,-37.8371,145.012
2,u,531000.0,S,4.6,2.0,1.0,1.0,0.0,,,-37.8424,145.0184
2,u,575000.0,S,4.6,2.0,1.0,1.0,0.0,,2008.0,-37.8498,145.0173
1,u,366000.0,S,4.6,1.0,1.0,1.0,0.0,35.0,1967.0,-37.8464,145.0074
4,h,2620000.0,S,4.6,4.0,2.0,2.0,516.0,286.0,1925.0,-37.8398,145.0305
3,h,1900000.0,VB,4.6,3.0,2.0,1.0,268.0,139.0,1900.0,-37.8369,145.0072
2,t,1210000.0,PI,4.6,2.0,2.0,2.0,101.0,,,-37.8367,145.0076
4,h,4000000.0,S,4.6,4.0,2.0,2.0,684.0,331.0,1963.0,-37.8485,145.0169
2,u,540000.0,VB,4.6,2.0,1.0,1.0,0.0,,,-37.8432,145.0206
2,u,857000.0,S,4.6,2.0,0.0,0.0,0.0,,,-37.8458,145.0221
3,h,4200000.0,S,4.6,4.0,4.0,2.0,565.0,331.0,2005.0,-37.8448,145.0123
2,h,3260000.0,S,4.6,2.0,2.0,2.0,334.0,,,-37.8361,145.023
2,h,1900000.0,S,4.6,2.0,2.0,0.0,218.0,,,-37.847,145.0064
2,u,690000.0,S,4.6,2.0,1.0,1.0,0.0,83.0,1960.0,-37.8416,145.0313
2,t,2100000.0,PI,4.6,2.0,2.0,3.0,457.0,,,-37.8464,145.0142
1,u,460000.0,PI,4.6,1.0,1.0,1.0,0.0,7.0,,-37.8373,145.0116
2,u,1400000.0,PI,4.6,2.0,2.0,2.0,2927.0,,,-37.8414,145.0137
2,u,511000.0,SP,4.6,2.0,1.0,2.0,0.0,68.0,1970.0,-37.8424,145.0184
2,u,645000.0,SP,4.6,2.0,1.0,1.0,0.0,,,-37.8428,145.0216
3,t,910000.0,PI,4.6,3.0,2.0,2.0,0.0,136.0,1980.0,-37.842,145.0046
3,h,2250000.0,SP,4.6,3.0,3.0,2.0,575.0,205.0,1930.0,-37.8375,145.0092
2,u,525000.0,S,4.6,2.0,1.0,1.0,0.0,82.0,1950.0,-37.8424,145.0184
3,h,3270000.0,S,4.6,3.0,2.0,1.0,363.0,215.0,1935.0,-37.8445,145.0182
2,u,866000.0,S,4.6,2.0,0.0,0.0,0.0,,,-37.8458,145.0221
3,h,1170000.0,S,4.6,3.0,1.0,1.0,405.0,,,-37.8475,145.00799999999995
2,u,920000.0,S,4.6,2.0,1.0,1.0,0.0,,1930.0,-37.8427,145.0242
4,h,910000.0,S,13.8,4.0,2.0,2.0,626.0,,,-37.735,145.0921
3,h,960000.0,S,13.8,4.0,2.0,2.0,656.0,183.0,1990.0,-37.7322,145.0995
2,u,556000.0,S,13.8,2.0,1.0,1.0,195.0,,1995.0,-37.7405,145.0876
4,h,1010000.0,S,13.8,4.0,3.0,2.0,669.0,163.0,1960.0,-37.7419,145.083
3,h,880000.0,SP,13.8,3.0,2.0,4.0,704.0,167.0,1970.0,-37.7327,145.0913
4,h,920250.0,S,13.8,4.0,2.0,2.0,558.0,,,-37.7328,145.0916
4,h,1080000.0,S,13.8,4.0,1.0,2.0,676.0,,,-37.7389,145.0861
3,h,770000.0,S,13.8,3.0,2.0,2.0,577.0,135.0,1970.0,-37.7376,145.0895
4,h,730000.0,PI,13.8,4.0,1.0,1.0,865.0,172.0,1960.0,-37.7297,145.0946
3,h,820000.0,S,13.8,3.0,2.0,2.0,555.0,,,-37.7324,145.0862
4,h,1102500.0,S,13.8,4.0,2.0,1.0,659.0,189.0,,-37.7373,145.0847
4,h,1005000.0,S,13.8,4.0,2.0,1.0,696.0,183.0,1950.0,-37.7395,145.0875
2,u,555000.0,SP,13.8,2.0,1.0,2.0,197.0,90.0,1980.0,-37.7393,145.0806
2,u,546000.0,S,13.8,2.0,1.0,1.0,177.0,100.0,1975.0,-37.7388,145.08100000000005
3,h,765000.0,S,13.8,3.0,1.0,2.0,608.0,138.0,1975.0,-37.7396,145.0885
3,h,920000.0,S,13.8,3.0,2.0,2.0,834.0,143.0,1975.0,-37.7396,145.0884
5,h,895000.0,S,13.8,5.0,3.0,2.0,648.0,,,-37.7346,145.093
3,h,775000.0,SP,13.8,5.0,3.0,2.0,586.0,,,-37.7405,145.0886
3,u,440000.0,SP,13.8,3.0,1.0,1.0,416.0,,,-37.7321,145.0828
4,h,1042500.0,S,13.8,4.0,2.0,2.0,648.0,,,-37.7363,145.0851
5,h,1025000.0,S,13.8,5.0,3.0,2.0,531.0,233.0,1978.0,-37.7378,145.0955
4,h,940000.0,VB,13.8,4.0,3.0,2.0,574.0,,,-37.7319,145.0907
4,h,895000.0,S,13.8,4.0,2.0,2.0,700.0,18.0,1980.0,-37.7326,145.0881
3,h,820000.0,S,13.8,3.0,2.0,2.0,628.0,177.0,1960.0,-37.7314,145.0941
3,h,870000.0,SP,13.8,3.0,1.0,2.0,698.0,137.0,1960.0,-37.7343,145.0837
4,h,1085000.0,S,13.8,4.0,3.0,2.0,599.0,,,-37.7397,145.0934
3,h,915000.0,S,13.8,3.0,2.0,2.0,769.0,,,-37.7298,145.0947
4,h,1050000.0,VB,13.8,4.0,2.0,2.0,660.0,202.0,1977.0,-37.7375,145.0917
3,h,660000.0,S,14.9,3.0,1.0,0.0,583.0,124.0,1970.0,-37.7137,145.0778
3,h,581000.0,S,14.9,3.0,2.0,2.0,567.0,100.0,1970.0,-37.7148,145.0851
3,h,1000000.0,S,14.9,3.0,2.0,2.0,739.0,,,-37.7104,145.0817
3,h,785000.0,S,14.9,3.0,1.0,2.0,0.0,,,-37.7114,145.0885
3,h,600000.0,SP,14.9,3.0,1.0,1.0,605.0,129.0,1970.0,-37.7166,145.0837
3,h,690000.0,S,14.9,3.0,2.0,1.0,308.0,129.0,2015.0,-37.7078,145.0807
3,h,582000.0,S,14.9,3.0,1.0,0.0,302.0,90.0,1950.0,-37.7163,145.0768
3,h,740000.0,S,14.9,3.0,1.0,1.0,591.0,104.0,1960.0,-37.7135,145.0783
3,h,671000.0,S,14.9,3.0,2.0,2.0,280.0,163.0,2002.0,-37.7153,145.0854
3,h,741000.0,SP,14.9,3.0,1.0,1.0,671.0,103.0,1960.0,-37.7072,145.0855
4,h,706000.0,S,14.9,4.0,1.0,2.0,581.0,,,-37.7094,145.0877
3,h,725000.0,S,14.9,3.0,1.0,1.0,545.0,,,-37.7088,145.0893
3,h,808000.0,S,14.9,3.0,2.0,2.0,265.0,260.0,,-37.7101,145.0785
3,h,711000.0,S,14.9,3.0,1.0,2.0,658.0,,,-37.7147,145.0752
3,u,537000.0,S,14.9,3.0,1.0,2.0,327.0,95.0,1960.0,-37.7125,145.0768
3,h,1040000.0,PI,14.9,3.0,2.0,1.0,903.0,131.0,1950.0,-37.7085,145.0824
4,h,1171000.0,S,14.9,3.0,3.0,2.0,670.0,325.0,2010.0,-37.7122,145.0765
2,h,662000.0,S,14.9,2.0,1.0,2.0,605.0,114.0,1960.0,-37.7118,145.088
3,h,800000.0,S,14.9,4.0,2.0,2.0,595.0,,2000.0,-37.7023,145.0775
3,h,922000.0,S,14.9,3.0,1.0,2.0,798.0,153.0,1960.0,-37.7112,145.0869
2,t,485000.0,S,14.9,2.0,1.0,1.0,184.0,,,-37.7143,145.0781
3,h,860500.0,S,14.9,3.0,2.0,0.0,767.0,147.0,1960.0,-37.7084,145.0788
3,h,702000.0,S,14.9,3.0,1.0,1.0,604.0,97.0,1970.0,-37.7115,145.088
